CODIGO;CODIGO EQUIVALENTE;LOCALIZAÇÃO;QUANTIDADE;;FORNECEDOR;FAMILIA;OBSER;;;ENTRADA;SAIDA;
CODIGO;CODIGO EQUIVALENTE;LOCALIZAÇAO;QUANTIDADE;QTD;FORNECEDOR;FAMILIA;OBSER;Coluna9;DESCRICAO;ENTRADA;SAIDA;O
N1372.1SK;2CLA137210N3304S;I;20;CERTO;ABB;UNNO;PLACA 2M 4X2 SKY;#N/D;;20;0;
N1372.1TK ;2CLA137210N3004S;I 20;8;CERTO;ABB;UNNO;ANTENA TV COAXIAL;X;;8;0;
N1372.1WG;2CLA137210N3104S;I;17;0;ABB;UNNO;PLACA CEGA 4X2 CREAM;X;;17;0;
N1372.2BL;2CLA137220N1104S;;133;CERTO;ABB;UNNO;PLACA CEGA 4X2 GRAFITTE;X;;269;136;
N1372.2CE;2CLA137220N2904S;I;13;0;ABB;UNNO;PLACA 2M SEP 4X2;#N/D;;13;0;
N1372.2CH;2CLA137220N2604S;I;20;CERTO;ABB;UNNO;PLACA CEGA 4X2 PRETA/ ;X;;20;0;
N1372.2CI;2CLA137220N;I;19;0;ABB;UNNO;PLACA 2M SEPARADO 4X2;#N/D;;19;0;
N1372.2CR;2CLA137220N1204S;I 29;0;CERTO;ABB;UNNO;PLACA CEGA 4X2 MOSTARDA;X;;0;0;
N1372.2GF;2CLA137220N1504S;I;42;CERTO;ABB;UNNO;PLACA CEGA 4X2 CHOCOLATE;X;;42;0;
N1372.2MS;2CLA137220N2104S;I;11;CERTO;ABB;UNNO;PLACA CEGA 4X2TEKA;X;;11;0;
N1372.2PR;2CLA137220N1304S;I 16;0;CERTO;ABB;UNNO;;X;;14;14;
N1372.2PT;2CLA137220N1604S;I 09;153;CERTO;ABB;UNNO;PLACA SEP 4X2;#N/D;;184;31;
N1372.2RS;2CLA137220N3204S;I;16;0;ABB;UNNO;PLACA 2M SEP 4X2 ROSA;#N/D;;16;0;
N1372.2SK;2CLA137220N3304S;I;20;CERTO;ABB;UNNO;PLACA 2M SEP 4X2 SKY;#N/D;;20;0;
N1372.2TK;2CLA137320N3004S;I 20;2;0;ABB;UNNO;PLACA 2M SEPARADO 4X2 TEKA;#N/D;;2;0;
N1372.2WG;2CLA137220N3104S;I;1;0;ABB;UNNO;PLACA 4X2 HORIZONTAL;X;;31;30;
N1373.1BL;2CLA137310N1104S;;170;CERTO;ABB;UNNO;PLACA HOR. 1M 4X2PRATA;X;;194;24;
N1373.1CE;2CLA137310N2904S;I;20;0;ABB;UNNO;PLACA 3M 4X2;#N/D;;20;0;
N1373.1CH;2CLA137310N2604S;I;20;CERTO;ABB;UNNO;PLACA 4X2 1M HORIZ. GRAFITTE;X;;20;0;
N1373.1CI;2CLA137310N;I;20;0;ABB;UNNO;PLACA 3M 4X2 CIDREIRA;#N/D;;20;0;
N1373.1CR;2CLA137310N1204S;I 29;6;CERTO;ABB;UNNO;PLACA HOR. 4X2;X;;6;0;
N1373.1GF;2CLA137310N1504S;I;50;CERTO;ABB;UNNO;PLACA HOR. 1M 4X2 MOSTARDA;X;;50;0;
N1373.1MS;2CLA137310N2104S;F 13;0;CERTO;ABB;UNNO;PLACA HOR. 4X2;X;;0;0;
N1373.1PR;2CLA137310N1304S;I 16;15;CERTO;ABB;UNNO;PLACA VERTICAL 1M 4X2 CREAM;X;;21;6;
N1373.1PT;2CLA137310N1604S;I 09;162;CERTO;ABB;UNNO;PLACA VERTICAL 1M 4X2 GRAFITTE;X;;173;11;
N1373.1RS;2CLA137310N3204S;I;18;CERTO;ABB;UNNO;PLACA VERTICAL 1M 4X2PRETA;X;;18;0;
N1373.1SK;2CLA137310N3304S;I;20;CERTO;ABB;UNNO;PLACA 3M 4X2 SKY;#N/D;;20;0;
N1373.1TK;2CLA137310N3004S;I 20;13;0;ABB;UNNO;PLACA 3M 4X2 TEKA;#N/D;;13;0;
N1373.1WG;2CLA137310N3104S;I;0;CERTO;ABB;UNNO;PLACA VERTICAL 1M 4X2 MOSTARDA;X;;2;2;
N1373.9AZ;2CLON137384BRS;I;0;0;ABB;UNNO;SUPORTE 4X2 AZ;#N/D;;0;0;
N1373.9BL;2CLA137390N1104S;;0;CERTO;ABB;UNNO;SUPORTE 4X2 ;#N/D;;144;144;
N1373.9CE;2CLON137387BRS;I;18;0;ABB;UNNO;SUPORTE 4X2 ;#N/D;;18;0;
N1373.9CH;2CLA137390N2604S;I;9;0;ABB;UNNO;SUPORTE 4X2;#N/D;;9;0;
N1373.9DO;2CLON137382BRS;I;3;0;ABB;UNNO;SUPORTE 4X2 DOURADO;#N/D;;3;0;
N1373.9LL;2CLA137390N2304S;I;103;0;ABB;UNNO;SUPORTE 4X2;#N/D;;103;0;
N1373.9MN;2CLA137390N2204S;I;103;0;ABB;UNNO;SUPORTE 4X2;#N/D;;103;0;
N1373.9MS;2CLA137390N2104S;I 20;103;0;ABB;UNNO;SUPORTE 4X2;#N/D;;103;0;
N1373.9PR;2CLA137390N1304S;I 16;15;CERTO;ABB;UNNO;PLACA VERTICAL 1M 4X2 CHOCOLATE;X;;89;74;
N1373.9PT;2CLA137390N1804S;I 09;131;CERTO;ABB;UNNO;PLACA HORIZONTAL 1M 4X2TEKA;X;;201;70;
N1373.9TG;2CLA137390N2504S;I;103;0;ABB;UNNO;SUPORTE 4X2;#N/D;;103;0;
N1373.9VPL;2CLA0N137188BR;I;103;0;ABB;UNNO;SUPORTE 4X2 VERTICAL;#N/D;;103;0;
N1501.2BL;2CLA150120N1104S;;28;CERTO;ABB;UNNO;CONJ. 2 INT. SIMPLES;#N/D;;28;0;
N1501.3BL;2CLA150130N1104S;;11;CERTO;ABB;UNNO;CONJ. 3 INT. SIMPLES;#N/D;;11;0;
N1501BL;2CLA150100N1104S;;0;CERTO;ABB;UNNO;;#N/D;;0;0;
N1504BL;2CLA150400N1104S;;7;CERTO;ABB;UNNO;CONJUNTO PULSADO;#N/D;;7;0;
N1517BL;2CLA151700N1104S;;2;CERTO;ABB;UNNO;CONJUNTO RJ11;#N/D;;2;0;
N1536.2BL;2CLA153620N1104S;;5;CERTO;ABB;UNNO;PLACA VERT. 1M 4X2 CX.\ AB.;X;;5;0;
N1536.I1BL;2CLA153601N1104S;;0;CERTO;ABB;UNNO;FORA DA CX;#N/D;;0;0;
N1536.I2BL;2CLA153602N1104S;;9;CERTO;ABB;UNNO;CONJ. 2 INT. SIMPLES;#N/D;;9;0;
N1536.TBL;2CLA153630N1104S;;8;CERTO;ABB;UNNO;PLACA VERT. 4X2ROSA;X;;20;12;
N1536BL;2CLA153600N1104S;;0;0;ABB;UNNO;;#N/D;;0;0;
N1550BL;2CLA155000N1104S;;0;CERTO;ABB;UNNO;CONJUNTO ANTENA TV;#N/D;;0;0;
N1670BL;2CLA167000N1104S;I 05;26;CERTO;ABB;UNNO;PLACA 2M 4X2 CREAM;X;;40;14;
N1670CE;2CLA167000N2904S;I;10;0;ABB;UNNO;PLACA CEGA 4X4;#N/D;;10;0;
N1670CH;2CLA167000N2604S;I;10;CERTO;ABB;UNNO;PLACA 2M 4X;X;;10;0;
N1670CI;2CLA167000N;I;9;0;ABB;UNNO;PLACA CEGA 4X4 CIDREIRA;#N/D;;9;0;
N1670CR;2CLA167000N1204S;I 29;7;CERTO;ABB;UNNO;PLACA 2M 4X2 GRAFITTE;X;;7;0;
N1670GF;2CLA167000N1504S;I;8;CERTO;ABB;UNNO;PLACA 2M 4X2 MOSTARDA;X;;8;0;
N1670MS;2CLA167000N2104S;I;8;0;ABB;UNNO;PLACA CEGA 4X4 MOSTARDA;#N/D;;8;0;
N1670PR;2CLA167000N1304S;I 17;5;CERTO;ABB;UNNO;PLACA 2M 4X2 CHOCOLATE;X;;5;0;
N1670PT;2CLA167000N1604S;I 10;19;CERTO;ABB;UNNO;PLACA 2M 4X2 TEKA;X;;20;1;
N1670RS;2CLA167000N3204S;I;10;CERTO;ABB;UNNO;PLACA 2M 4X2;X;;10;0;
N1670SK;2CLA167000N3304S;I;10;CERTO;ABB;UNNO;PLACA CEGA 4X4;#N/D;;10;0;
N1670TK;2CLA167000N3004S;I 20;3;CERTO;ABB;UNNO;PLACA 4X2 M SEP.;X;;3;0;
N1670WG;2CLA167000N3104S;I;8;0;ABB;UNNO;PLACA 2M SEPARADO 4X2 CREAM;X;;10;2;
N1671.1BL;2CLA167110N1104S;I 05;4;CERTO;ABB;UNNO;PLACA 4X4  CX\AB;#N/D;;24;20;
N1671.1CE;2CLA167110N2904S;I;10;0;ABB;UNNO;PLACA  1+1  4X4;#N/D;;10;0;
N1671.1CH;2CLA167110N2604S;I;10;CERTO;ABB;UNNO;PLACA 2M SEP 4X2 PRATA;X;;10;0;
N1671.1CI;2CLA167110N;I;8;0;ABB;UNNO;PLACA 1+1 4X4 CIDREIRA;#N/D;;8;0;
N1671.1CR;2CLA167110N1204S;I 29;9;0;ABB;UNNO;PLACA 1+1 4X4 CREAM;#N/D;;9;0;
N1671.1GF;2CLA167110N1504S;I;10;CERTO;ABB;UNNO;PLACA 2M SEP 4X2 GRAFITE;X;;10;0;
N1671.1MS;2CLA167110N2104S;I;10;CERTO;ABB;UNNO;PLACA 2M SEP 4X2 MOSTARDA;X;;10;0;
N1671.1PR;2CLA167110N1304S;I 17;5;CERTO;ABB;UNNO;PLACA 2M SEP 4X2 CHOCOLATE;X;;9;4;
N1671.1PT;2CLA167110N1604S;I 10;36;CERTO;ABB;UNNO;PLACA 4X2;X;;55;19;
N1671.1RS;2CLA167110N3204S;I;10;CERTO;ABB;UNNO;PLACA 3M 4X2 CREAM;X;;10;0;
N1671.1SK;2CLA167110N3304S;I;10;CERTO;ABB;UNNO;PLACA 1+1 4X4 SKY;#N/D;;10;0;
N1671.1TK;2CLA167110N3004S;I 20;6;CERTO;ABB;UNNO;PLACA 4X2;X;;6;0;
N1671.1WG;2CLA167110N3104S;I;9;0;ABB;UNNO;PLACA 3M 4X2 GRAFITTE;X;;10;1;
N1672.2BL;2CLA167220N1104S;I 05;1;CERTO;ABB;UNNO;PLACA 4X4 JUNTOS  CX\AB;#N/D;;11;10;
N1672.2CE;2CLA167220N2904S;I;10;0;ABB;UNNO;PLACA 2=2 4X4;#N/D;;10;0;
N1672.2CH;2CLA167220N2604S;I;10;CERTO;ABB;UNNO;PLACA 4X2;X;;10;0;
N1672.2CI;2CLA167220N;I;10;0;ABB;UNNO;PLACA 2+2 4X4 CIDREIRA;#N/D;;10;0;
N1672.2CR;2CLA167220N1204S;I 29;10;CERTO;ABB;UNNO;PLACA 3M 4X2 MOSTARDA;X;;10;0;
N1672.2GF;2CLA167220N1504S;I;10;CERTO;ABB;UNNO;PLACA 3M 4X2 CHOCOLATE;X;;10;0;
N1672.2MS;2CLA167220N2104S;I;10;CERTO;ABB;UNNO;PLACA 2M SEP 4X2;X;;10;0;
N1672.2PR;2CLA167220N1304S;I 17;14;CERTO;ABB;UNNO;PLACA 3M 4X2;X;;14;0;
N1672.2PT;2CLA167220N1604S;I 10;55;CERTO;ABB;UNNO;PLACA 3M 4X2 ROSA;X;;55;0;
N1672.2RS;2CLA167220N3204S;I;10;CERTO;ABB;UNNO;SUPORTE 4X2;X;;10;0;
N1672.2SK;2CLA167220N3304S;I;10;CERTO;ABB;UNNO;PLACA 2+2 4X4SKY;#N/D;;10;0;
N1672.2TK;2CLA167220N3004S;I 20;8;CERTO;ABB;UNNO;SUPORTE 4X2 3M PRETO;X;;8;0;
N1672.2WG;2CLA167220N3104S;I;10;0;ABB;UNNO;CJ MONT 4X2 1 TOM 20A BRANCO;X;;10;0;
N1672.4BL;2CLA167240N1104S;I 05;14;CERTO;ABB;UNNO;PLACA 4X4 SEP.  CX\AB;#N/D;;30;16;
N1672.4CE;2CLA167240N2904S;I;10;0;ABB;UNNO;PLACA 2+2 SEP 4X4;#N/D;;10;0;
N1672.4CH;2CLA167240N2604S;I;10;CERTO;ABB;UNNO;CONJ. 2 TOM  4X2;X;;10;0;
N1672.4CI;2CLA167240N;I;10;0;ABB;UNNO;PLACA 2+2 SEPARADOS;#N/D;;10;0;
N1672.4CR;2CLA167240N1204S;I 29;5;CERTO;ABB;UNNO;PLACA 4X4 CEGA;X;;5;0;
N1672.4GF;2CLA167240N1504S;I;19;CERTO;ABB;UNNO;PLACA CEGA 4X4 REM;X;;19;0;
N1672.4MS;2CLA167240N2104S;I;9;CERTO;ABB;UNNO;PLACA CEGA 4X4 PRATA;X;;9;0;
N1672.4PR;2CLA167240N1304S;I 17;3;CERTO;ABB;UNNO;PLACA CEGA 4X4 GRAFITTE;X;;3;0;
N1672.4PT;2CLA167240N1604S;I 10;71;CERTO;ABB;UNNO;PLACA CEGA 4X4 PRETA;X;;89;18;
N1672.4RS;2CLA167240N3204S;I;10;CERTO;ABB;UNNO;PLACA CEGA 4X4 CHOCOTALE;X;;10;0;
N1672.4SK;2CLA167240N3304S;I;10;CERTO;ABB;UNNO;PLACA 2+2 SEP 4X4 SKY;#N/D;;10;0;
N1672.4TK;2CLA167240N3004S;I 20;0;CERTO;ABB;UNNO;PLACA CEGA 4X4 TEKA;X;;0;0;
N1672.4WG;2CLA167240N3104S;I;10;0;ABB;UNNO;PLACA CEGA 4X4 ROSA;X;;10;0;
N1673.6BL;2CLA167360N1104S;I 05;45;CERTO;ABB;UNNO;PLACA 1+1 4X4 PRATA;X;;87;42;
N1673.6CE;2CLA167360N2904S;I;10;0;ABB;UNNO;PLACA 3+3 4X4;#N/D;;10;0;
N1673.6CH;2CLA167360N2604S;I;9;CERTO;ABB;UNNO;PLACA 1+1 4X4 GRAFITE;X;;9;0;
N1673.6CI;2CLA167360N;I;10;0;ABB;UNNO;PLACA 3+3 4X4 CIDREIRA;#N/D;;10;0;
N1673.6CR;2CLA167360N1204S;I 29;10;CERTO;ABB;UNNO;PLACA 4X4;X;;10;0;
N1673.6GF;2CLA167360N1504S;I;7;CERTO;ABB;UNNO;PLACA 1+ 1 4X4 MOSTARDA;X;;7;0;
N1673.6MS;2CLA167360N2104S;I;10;CERTO;ABB;UNNO;PLACA 1+1 4X4;X;;10;0;
N1673.6PR;2CLA167360N1304S;I 17;5;CERTO;ABB;UNNO;PLACA 1+1 4X4 TEKA;X;;5;0;
N1673.6PT;2CLA167360N1604S;I 10;160;CERTO;ABB;UNNO;PLACA CEGA 4X4;X;;168;8;
N1673.6RS;2CLA167360N3204S;I;10;CERTO;ABB;UNNO;PLACA 1+1 4X4 ROSA;X;;10;0;
N1673.6SK;2CLA167360N3304S;I;10;CERTO;ABB;UNNO;PLACA 3+3 4X4 SKY;#N/D;;10;0;
N1673.6TK;2CLA167360N3004S;I 20;2;CERTO;ABB;UNNO;PLACA 2+2 4X4 CREAM;X;;2;0;
N1673.6WG;2CLA167360N3104S;I;10;0;ABB;UNNO;PLACA 3+3 4X4;#N/D;;10;0;
N1673.9AZ;2CLA16738;I;0;0;ABB;UNNO;SUPORTE 4X4 AZ;#N/D;;0;0;
N1673.9BL;2CLA167390N1104S;I 05;0;CERTO;ABB;UNNO;SUPORTE 4X4;#N/D;;57;57;
N1673.9CE;2CLON167387BRS;I;7;0;ABB;UNNO;SUPORTE 4X4;#N/D;;7;0;
N1673.9CH;2CLA167390N2604S;I;5;0;ABB;UNNO;SUPORTE 4X4 CHOCOLATE;#N/D;;5;0;
N1673.9DO;2CLON167382BRS;I;9;0;ABB;UNNO;SUPORTE 4X4 DOURADO;#N/D;;9;0;
N1673.9LL;2CLA167390N;I;7;0;ABB;UNNO;SUPORTE 4X4;#N/D;;7;0;
N1673.9MN;2CLA167390N104S;I;9;0;ABB;UNNO;SUPORTE 4X4;#N/D;;9;0;
N1673.9MS;2CLA167390N2104S;I;6;0;ABB;UNNO;SUPORTE 4X4;#N/D;;6;0;
N1673.9PR;2CLA167390N1304S;I 17;23;CERTO;ABB;UNNO;PLACA 2+2 4X4 PRATA;X;;43;20;
N1673.9PT;2CLA167390N1804S;I 10;29;CERTO;ABB;UNNO;PLACA 2+2 4X4 GRAFITE;X;;104;75;
N1673.9TG;2CLA1673;I;17;0;ABB;UNNO;SUPORTE 4X4;#N/D;;17;0;
N2100AN;2CLA210000N1804S;J 02;15;0;ABB;ZENIT;;#N/D;;20;5;
N2100BL;2CLA210000N1104S;K 21;113;0;ABB;ZENIT;MODULO CEGO;#N/D;;113;0;
N2100BL;2CL0N210008BR;N/A;113;0;ABB;;MODULO CEGO 1;#N/D;;113;0;
N2100CV;2CLA210000N1904S;I;8;CERTO;ABB;ZENIT;2CLA167220N1604;X;;8;0;
N2100PL;2CLA210000N1304S;I;14;CERTO;ABB;ZENIT;MODULO CEGO mod. 1 (PRATA);#N/D;;14;0;
N2101.2BL;2CLA210120N1104S;K;0;0;ABB;ZENIT;INTERRUPTOR BIP;#N/D;;0;0;
N2101AN;2CLA210100N1804S;J 02;103;0;ABB;ZENIT;INTERR. SIMPLES;#N/D;;116;13;
N2101BL;2CLA210100N1104S;K;351;0;ABB;ZENIT;INTERRUP. SIMPLES 16A;#N/D;;351;0;
N2101CV;2CLA210100N1904S;J;232;CERTO;ABB;ZENIT;PLACA 2+2 4X4 MOSTARDA;X;;280;48;
N2101PL;2CLA210100N1304S;J;8;0;ABB;ZENIT;PLACA 2+2 4X;X;;9;1;
N2102AN;2CLA210200N1804S;J 02;0;0;ABB;ZENIT;INTERR. PARALELO;#N/D;;6;6;
N2102BL;2CLA210200N1104S;K;69;0;ABB;ZENIT;PLACA 2+2 4X4 TEKA;X;;73;4;
N2102PL;2CLA210200N1304S;J 14;0;0;ABB;ZENIT;PLACA 1+1 4X4;X;;7;7;
N2104.7AN;2CLA210470N1804S;J 02;0;0;ABB;ZENIT;PULSADOR  16A  SEM  DESENHO;#N/D;;0;0;
N2104.7BL;2CLA210470N1104S;K;0;0;ABB;ZENIT;PULSADOR 16A S/DESEN;#N/D;;0;0;
N2104.7CV;2CLA210470N1901;J;6;0;ABB;ZENIT;;#N/D;;6;0;
N2104.7PL;2CLA210470N1304S;J;9;0;ABB;ZENIT;PULSADOR ;#N/D;;9;0;
N2104AN;2CLA210400N1804S;J 02;8;0;ABB;ZENIT;PULSADOR;#N/D;;8;0;
N2104BL;2CLA210400N1104S;K;10;0;ABB;ZENIT;PULSADOR 16A CAMPA 1m;#N/D;;10;0;
N2104PL;2CLA210400N1304S;J;0;CERTO;ABB;ZENIT;PLACA 2+2 4X4 ROSA;X;;0;0;
N2107AN;2CLA210700N1804S;J 02;5;0;ABB;ZENIT;MODULO SAIDA;#N/D;;5;0;
N2107BL;2CLA210700N1104S;K;67;0;ABB;ZENIT;MODULO SAIDA DE FIO;#N/D;;67;0;
N2107PL;2CLA210700N1304S;J;19;0;ABB;ZENIT;MODULO SAIDA;#N/D;;19;0;
N2110AN;2CLA211000N1804S;J 02;1;0;ABB;ZENIT;INTERR. INTERM. ;#N/D;;1;0;
N2110BL;2CLA211000N1104S;K 14;0;0;ABB;ZENIT;INTERRUP. INTERM. 16A;#N/D;;35;35;
N2110PL;2CLA211000N1304S;J;0;0;ABB;ZENIT;INT. INTERMEDIARIO;#N/D;;0;0;
N2117.6AN;2CLA211760N1804S;J 02;14;0;ABB;ZENIT;TOMADA RJ11;#N/D;;14;0;
N2117.6BL;2CLA211760N1104S;K;16;0;ABB;ZENIT;TOMADA RJ11 6FIOS 1m;#N/D;;16;0;
N2117.6PL;2CLA211760N1304S;J;5;0;ABB;ZENIT;PLACA 2+2 SEPARADO 4X4 CREAM;X;;5;0;
N2118.5AN;2CLA211850N1804S;J 02;2;0;ABB;ZENIT;OUTLET RJ45;#N/D;;2;0;
N2118.5BL;2CLA211850N1104S;K 21;9;0;ABB;ZENIT;PLACA 2+2 SEP 4X4 PRATA;X;;9;0;
N2118.5PL;2CLA211850N1304S;J;3;0;ABB;ZENIT;PLACA 2+2 SEPARADO 4X4 GRAFITE;X;;3;0;
N2118.6AN;2CLA211860N1804S;J 02;0;0;ABB;ZENIT;TOMADA RJ45;#N/D;;0;0;
N2118.6BL;2CLA211860N1104S;K;0;0;ABB;ZENIT;TOMADA RJ45  CAT 6;#N/D;;0;0;
N2119AN;2CLA211900N1804S;J 02;1;0;ABB;ZENIT;CIGARRA BIVOLT;#N/D;;1;0;
N2119BL;2CLA211900N1104S;K;29;CERTO;ABB;ZENIT;PLACA 2+2 SEP;X;;31;2;
N2136.2AN;2CLA213620N1804S;J;0;0;ABB;ZENIT;TOMADA 2P+T;#N/D;;0;0;
N2136.2BL;2CLA213620N1104S;K;9;0;ABB;ZENIT;TOMADA 2P+T 20A;#N/D;;30;21;
N2136.2CV;2CLA213620N1902;J;0;0;ABB;ZENIT;TOMADA 2P+T20A;#N/D;;0;0;
N2136.2PL;2CLA213620N1304S;J;0;0;ABB;ZENIT;TOMADA 2P;#N/D;;0;0;
N2136.2RJ;2CLA213620N1704S;J;56;CERTO;ABB;ZENIT;PLACA 2+2 SEPARADO 4X4MOSTARDA;X;;59;3;
N2136AN;2CLA213600N1804S;J;0;0;ABB;ZENIT;TOMADA 2P;#N/D;;12;12;
N2136BL;2CLA213600N1104S;K;404;0;ABB;ZENIT;PLACA 2+2 SEP 4X4;X;;407;3;
N2136CV;2CLA213600N1904S;J;61;CERTO;ABB;ZENIT;TOMADA 2PT 10A;#N/D;;69;8;
N2136PL;2CLA213600N1304S;J;163;0;ABB;ZENIT;TOMADA 2P;#N/D;;163;0;
N2136RJ;2CLA213600N1704S;J;48;0;ABB;ZENIT;PLACA 2+2 SEPARADOS 4X4 TEKA;X;;50;2;
N2150AN;2CLA215000N1804S;J;0;0;ABB;ZENIT;TOMADA TV;#N/D;;0;0;
N2150BL;2CLA215000N1104S;K;34;0;ABB;ZENIT;PLACA 2+2 4X4;X;;34;0;
N2150PL;2CLA215000N1304S;J;4;0;ABB;ZENIT;PLACA 2+2 SEP 4X4 ROSA;X;;4;0;
N2160.LBL;2CLA216000N1104S;K;10;0;ABB;ZENIT;PLACA 4X4 CX\AB;X;;10;0;
N2160LAN;2CLA216000N1804S;J 02;9;0;ABB;ZENIT;VARIADOR;#N/D;;10;1;
N2170AN;2CLA217000N1804S;J 02;50;0;ABB;ZENIT;ELEMENTO DECORATIVO;#N/D;;50;0;
N2170BL;2CLA217000N1101S;J 02;18;0;ABB;ZENIT;PLACA 3+3 4X4 CREAM;X;;18;0;
N2185BL;2CLA218500N1104S;K;2;0;ABB;ZENIT;PLACA 3+3 4X4;X;;2;0;
N2191VD;2CLA219100N1104;J 02;40;0;ABB;ZENIT;KIT LED VD;#N/D;;40;0;
N2192RJ;2CLA219200N1104;J 02;20;0;ABB;ZENIT;KIT LED RJ;#N/D;;20;0;
N2201AN;2CLA220100N1804S;J;0;0;ABB;ZENIT;;#N/D;;0;0;
N2201BL;2CLA220100N1104S;K;31;0;ABB;ZENIT;INTERRUPTOR SIMPLES 16A;#N/D;;31;0;
N2201PL;2CLA220100N1301S;J;1;0;ABB;ZENIT;PLACA 3+3 4X GRAFITTE;X;;1;0;
N2202AN;2CLA220200N1804S;J;0;0;ABB;ZENIT;INTERR. PARALELO 16A ;#N/D;;0;0;
N2202BL;2CLA220200N1104S;K;20;0;ABB;ZENIT;INTERRUPTOR PARALELO 16A;#N/D;;20;0;
N2204.7AN;2CLA220470N1804S;J;3;0;ABB;ZENIT;PULSADOR;#N/D;;3;0;
N2204.7BL;2CLA220470N1104S;K;18;0;ABB;ZENIT;PULSADOR 16A SIN GRABAR 2m;#N/D;;18;0;
N2210AN;2CLA221000N1804S;J;0;0;ABB;ZENIT;INTERR. PARALELO;#N/D;;0;0;
N2210BL;2CLA221000N1104S;K;2;0;ABB;ZENIT;;#N/D;;2;0;
N2224.EBL;2CLA222400N1101;K;2;0;ABB;ZENIT;CAMPAINA ELETR. 220V;#N/D;;2;0;
N2241AN;2CLA224100N1804S;J;0;0;ABB;ZENIT;;#N/D;;0;0;
N2244.1BL;2CLA224410N1101S;K;1;0;ABB;ZENIT;PLACA 3+3 4X4;X;;1;0;
N2244AN;2CLA224400N1804S;J;4;0;ABB;ZENIT;PULSADOR;#N/D;;4;0;
N2244BL;2CLA224400N1101S;K;2;0;ABB;ZENIT;PLACA 3+3 4X4 MOSTARDA;X;;2;0;
N2244PL;2CLA224400N1301S;J;3;0;ABB;ZENIT;PULSADOR ESTORES 16A;#N/D;;3;0;
N2260.6LAN;2CLA226060N1804S;J;0;0;ABB;ZENIT;VARIADOR PULSANTE;#N/D;;0;0;
N2260.9BL;2CLA226090N1101;K;1;0;ABB;ZENIT;PLACA 3+3 4X4 CHOCOLATTE;X;;1;0;
N2285AN;2CLA228500N1804S;J;4;0;ABB;ZENIT;TOMA CARG;#N/D;;4;0;
N2370.1AN;2CLA237010N1804S;J;0;0;ABB;ZENIT;PLACA 4X2 CEGA;#N/D;;0;0;
N2370.1BL;2CLA237010N1104S;K;113;0;ABB;ZENIT;PLACA 3+3   EKA;X;;113;0;
N2370.1CV;2CLA237010N1904;N/A;0;0;ABB;;PLACA CEGA 4X2;#N/D;;6;6;
N2370.1PL;2CLA237010N1304S;J;16;CERTO;ABB;ZENIT;PLACA 2+2 SEP 4X4;X;;16;0;
N2371.1AN;2CLA237110N1804S;J;0;0;ABB;ZENIT;PLACA 4X2 1 POSTO;#N/D;;0;0;
N2371.1BL;2CLA237110N1104S;K;145;0;ABB;ZENIT;PLACA 4X2 1 POSTO;#N/D;;145;0;
N2371.1CV;2CLA237110N1904;J;105;0;ABB;ZENIT;PLACA 4X2 1POSTO;#N/D;;113;8;
N2371.1PL;2CLA237110N1304S;J;36;0;ABB;ZENIT;PLACA 3+3 4X4 ROSA;X;;39;3;
N2371.1VAN;2CLA237190N1804S;J;0;0;ABB;ZENIT;PLACA 4X2 1 POSTO;#N/D;;0;0;
N2371.1VBL;2CLA237190N1104S;K;0;CERTO;ABB;ZENIT;SUPORTE 4X4 DOURADO;X;;0;0;
N2371.1VPL;2CLA237190N1304S;J;0;0;ABB;ZENIT;PLACA 4X2 1 POSTO VERTICAL;#N/D;;0;0;
N2371.9VOX;2CLA237190N1004S;N/A;10;CERTO;ABB;ZENIT;;#N/D;;10;0;
N2372.1AN;2CLA237210N1804S;J;0;0;ABB;ZENIT;PLACA 4X2 2 POSTOS;#N/D;;0;0;
N2372.1BL;2CLA237210N1104S;K;37;0;ABB;ZENIT;PLACA 4X2 2 POSTOS;#N/D;;37;0;
N2372.1CV;2CLA237210N1904S;J;0;0;ABB;ZENIT;PLACA 4X2 2 POSTOS;#N/D;;0;0;
N2372.1PL;2CLA237210N1304S;J;0;CERTO;ABB;ZENIT;SUPORTE 4X4;X;;0;0;
N2372.2AN;2CLA237220N1804S;J;0;0;ABB;ZENIT;PLACA 4X2 2M SEPARADOS;#N/D;;0;0;
N2372.2BL;2CLA237220N1104S;K;332;0;ABB;ZENIT;MODULO CEGO;X;;334;2;
N2372.2CV;2CLA237220N1904;J;108;0;ABB;ZENIT;PLACA 2 POSTOS SEPARADOS;#N/D;;109;1;
N2372.2PL;2CLA237220N1304S;J;125;0;ABB;ZENIT;INT. SIMPLES ;X;;125;0;
N2373.1AN;2CLA237310N1804S;J;11;0;ABB;ZENIT;INT. SIMPLES 16A CAVA;X;;11;0;
N2373.1BL;2CLA237310N1104S;K 09;87;CERTO;ABB;ZENIT;INTERRUP. PARALELO 16A;X;;87;0;
N2373.1BN;2CLA237300N5104S;J;14;CERTO;ABB;ZENIT;;#N/D;;14;0;
N2373.1CB;2CLA237310N3004S;J;0;CERTO;ABB;ZENIT;INT. PARALELO;X;;0;0;
N2373.1CN;2CLA237310N3104S;J;3;CERTO;ABB;ZENIT;PULSADOR ;X;;3;0;
N2373.1CV;2CLA237310N1904S;J;15;0;ABB;ZENIT;TOMADA RJ11;X;;15;0;
